Date,Adj Close,2-year,5-year,10-year,T10Y2Y,VIXCLS,UNRATE,CPIAUCSL,FEDFUNDS,GDP
2017-03-14,32.52069854736328,1.4,2.13,2.6,1.2,12.3,4.4,244.01822580645162,0.8361290322580646,19406.9312
2017-03-15,32.864646911621094,1.33,2.02,2.51,1.18,11.63,4.4,244.02793548387098,0.8396774193548387,19408.692966666666
2017-03-16,32.9184684753418,1.35,2.05,2.53,1.18,11.21,4.4,244.03764516129033,0.8432258064516129,19410.454733333332
2017-03-17,32.75468063354492,1.33,2.03,2.5,1.17,11.28,4.4,244.04735483870968,0.8467741935483871,19412.2165
2017-03-20,33.0986328125,1.3,2.0,2.47,1.17,11.34,4.4,244.07648387096773,0.8574193548387097,19417.5018
2017-03-21,32.71957778930664,1.27,1.96,2.43,1.16,12.47,4.4,244.08619354838712,0.8609677419354839,19419.26356666667
2017-03-22,33.089271545410156,1.27,1.95,2.4,1.13,12.81,4.4,244.09590322580647,0.864516129032258,19421.025333333335
2017-03-23,32.972286224365234,1.26,1.95,2.41,1.15,13.12,4.4,244.10561290322582,0.8680645161290323,19422.7871
2017-03-24,32.906761169433594,1.26,1.93,2.4,1.14,12.96,4.4,244.11532258064517,0.8716129032258064,19424.548866666668
2017-03-27,32.962913513183594,1.27,1.93,2.38,1.11,12.5,4.4,244.14445161290323,0.8822580645161291,19429.834166666667
2017-03-28,33.646141052246094,1.3,1.97,2.42,1.12,11.53,4.4,244.15416129032258,0.8858064516129033,19431.595933333334
2017-03-29,33.721012115478516,1.26,1.93,2.39,1.13,11.42,4.4,244.16387096774196,0.8893548387096775,19433.3577
2017-03-30,33.676536560058594,1.28,1.96,2.42,1.14,11.54,4.4,244.1735806451613,0.8929032258064517,19435.119466666667
2017-03-31,33.613380432128906,1.27,1.93,2.4,1.13,12.37,4.4,244.18329032258066,0.8964516129032258,19436.881233333334
2017-04-03,33.622737884521484,1.24,1.88,2.35,1.11,12.38,4.4,244.18040000000002,0.9006666666666667,19444.224362637364
2017-04-04,33.87310028076172,1.25,1.88,2.36,1.11,11.79,4.4,244.1741,0.901,19447.015043956046
2017-04-05,33.69761276245117,1.24,1.85,2.34,1.1,12.89,4.4,244.1678,0.9013333333333333,19449.805725274724
2017-04-06,33.613380432128906,1.24,1.87,2.34,1.1,12.39,4.4,244.16150000000002,0.9016666666666667,19452.596406593406
2017-04-07,33.53850173950195,1.29,1.92,2.38,1.09,12.87,4.4,244.1552,0.902,19455.387087912088
2017-04-10,33.49872970581055,1.29,1.91,2.37,1.08,14.05,4.4,244.1363,0.903,19463.759131868133
2017-04-11,33.13840103149414,1.24,1.84,2.32,1.08,15.07,4.4,244.13,0.9033333333333333,19466.54981318681
2017-04-12,33.17817306518555,1.24,1.81,2.28,1.04,15.77,4.4,244.1237,0.9036666666666667,19469.340494505494
2017-04-13,33.002689361572266,1.21,1.77,2.24,1.03,15.96,4.4,244.1174,0.904,19472.131175824175
2017-04-17,33.18519973754883,1.21,1.79,2.26,1.05,14.66,4.4,244.0922,0.9053333333333333,19483.293901098903
2017-04-18,33.03779220581055,1.18,1.71,2.18,1.0,14.42,4.4,244.0859,0.9056666666666667,19486.08458241758
2017-04-19,32.916133880615234,1.19,1.74,2.21,1.02,14.93,4.4,244.0796,0.906,19488.875263736263
2017-04-20,33.32793045043945,1.21,1.78,2.24,1.03,14.15,4.4,244.0733,0.9063333333333333,19491.665945054945
2017-04-21,33.288150787353516,1.2,1.77,2.24,1.04,14.63,4.4,244.067,0.9066666666666667,19494.456626373627
2017-04-24,33.60869598388672,1.25,1.81,2.28,1.03,10.84,4.4,244.0481,0.9076666666666667,19502.82867032967
2017-04-25,33.816932678222656,1.29,1.87,2.35,1.06,10.76,4.4,244.0418,0.908,19505.61935164835
2017-04-26,33.61806106567383,1.28,1.84,2.32,1.04,10.85,4.4,244.03549999999998,0.9083333333333333,19508.410032967033
2017-04-27,33.64379119873047,1.25,1.81,2.3,1.05,10.36,4.4,244.0292,0.9086666666666667,19511.200714285715
2017-04-28,33.61103439331055,1.28,1.81,2.29,1.01,10.82,4.4,244.0229,0.909,19513.991395604397
2017-05-01,34.29660415649414,1.28,1.84,2.33,1.05,10.11,4.4,244.004,0.91,19522.36343956044
2017-05-02,34.514198303222656,1.27,1.81,2.29,1.02,10.59,4.396774193548388,244.00912903225804,0.9141935483870968,19525.15412087912
2017-05-03,34.40890884399414,1.3,1.86,2.33,1.03,10.68,4.393548387096774,244.01425806451613,0.9183870967741936,19527.944802197802
2017-05-04,34.28490447998047,1.32,1.88,2.36,1.04,10.46,4.390322580645162,244.01938709677418,0.9225806451612903,19530.735483516484
2017-05-05,34.85347366333008,1.32,1.89,2.36,1.04,10.57,4.387096774193549,244.02451612903226,0.9267741935483871,19533.526164835166
2017-05-08,35.80107498168945,1.33,1.91,2.39,1.06,9.77,4.37741935483871,244.03990322580646,0.9393548387096774,19541.898208791208
2017-05-09,36.03038024902344,1.37,1.94,2.42,1.05,9.96,4.374193548387097,244.0450322580645,0.9435483870967742,19544.68889010989
2017-05-10,35.85956954956055,1.35,1.94,2.41,1.06,10.21,4.370967741935484,244.05016129032256,0.947741935483871,19547.479571428572
2017-05-11,36.16969680786133,1.35,1.93,2.39,1.04,10.6,4.367741935483871,244.05529032258065,0.9519354838709677,19550.270252747254
2017-05-12,36.674827575683594,1.29,1.85,2.33,1.04,10.4,4.364516129032258,244.0604193548387,0.9561290322580646,19553.060934065936
2017-05-15,36.58085632324219,1.31,1.86,2.34,1.03,10.42,4.354838709677419,244.0758064516129,0.9687096774193549,19561.432978021978
2017-05-16,36.52680587768555,1.29,1.86,2.33,1.04,10.65,4.351612903225806,244.08093548387097,0.9729032258064516,19564.22365934066
2017-05-17,35.3004035949707,1.26,1.76,2.22,0.96,15.59,4.348387096774194,244.08606451612903,0.9770967741935485,19567.01434065934
2017-05-18,35.83842849731445,1.27,1.78,2.23,0.96,14.66,4.345161290322581,244.0911935483871,0.9812903225806452,19569.805021978023
2017-05-19,35.96059036254883,1.28,1.79,2.23,0.95,12.04,4.341935483870968,244.09632258064516,0.9854838709677419,19572.595703296705
2017-05-22,36.17909622192383,1.29,1.8,2.25,0.96,10.93,4.332258064516129,244.11170967741936,0.9980645161290322,19580.967747252747
2017-05-23,36.13444519042969,1.31,1.84,2.29,0.98,10.72,4.329032258064516,244.11683870967744,1.002258064516129,19583.75842857143
2017-05-24,36.02638626098633,1.29,1.79,2.26,0.97,10.02,4.325806451612904,244.1219677419355,1.006451612903226,19586.54910989011
2017-05-25,36.150901794433594,1.3,1.78,2.25,0.95,9.99,4.32258064516129,244.12709677419355,1.0106451612903227,19589.339791208793
2017-05-26,36.08980941772461,1.3,1.79,2.25,0.95,9.81,4.319354838709677,244.13222580645163,1.0148387096774194,19592.130472527475
2017-05-30,36.103912353515625,1.28,1.76,2.21,0.93,10.38,4.306451612903226,244.15274193548387,1.0316129032258066,19603.2931978022
2017-05-31,35.890113830566406,1.28,1.75,2.21,0.93,10.41,4.3032258064516125,244.15787096774196,1.0358064516129033,19606.08387912088
2017-06-01,35.98878479003906,1.28,1.76,2.21,0.93,9.89,4.3,244.163,1.04,19608.874560439563
2017-06-02,36.52212142944336,1.28,1.71,2.15,0.87,9.75,4.3,244.16566666666668,1.0436666666666667,19611.66524175824
2017-06-05,36.165000915527344,1.32,1.74,2.18,0.86,10.07,4.3,244.17366666666666,1.0546666666666666,19620.037285714287
2017-06-06,36.287174224853516,1.3,1.71,2.14,0.84,10.45,4.3,244.17633333333333,1.0583333333333333,19622.82796703297
2017-06-07,36.50332260131836,1.32,1.74,2.18,0.86,10.39,4.3,244.179,1.062,19625.61864835165
2017-06-08,36.41403579711914,1.33,1.75,2.19,0.86,10.16,4.3,244.18166666666667,1.0656666666666668,19628.409329670332
2017-06-09,35.00202560424805,1.35,1.77,2.21,0.86,10.7,4.3,244.18433333333334,1.0693333333333332,19631.20001098901
2017-06-12,34.165618896484375,1.35,1.78,2.21,0.86,11.46,4.3,244.19233333333335,1.0803333333333334,19639.572054945056
2017-06-13,34.44050216674805,1.38,1.79,2.21,0.83,10.42,4.3,244.195,1.084,19642.362736263738
2017-06-14,34.10454177856445,1.35,1.74,2.15,0.8,10.64,4.3,244.19766666666666,1.0876666666666666,19645.15341758242
2017-06-15,33.9001350402832,1.35,1.76,2.16,0.81,10.9,4.3,244.20033333333333,1.0913333333333333,19647.9440989011
2017-06-16,33.42554473876953,1.32,1.75,2.16,0.84,10.38,4.3,244.203,1.095,19650.73478021978
2017-06-19,34.38176727294922,1.36,1.8,2.19,0.83,10.37,4.3,244.211,1.1059999999999999,19659.106824175826
2017-06-20,34.069297790527344,1.36,1.77,2.16,0.8,10.86,4.3,244.21366666666665,1.1096666666666666,19661.897505494508
2017-06-21,34.27135467529297,1.36,1.78,2.16,0.8,10.75,4.3,244.21633333333332,1.1133333333333333,19664.68818681319
2017-06-22,34.214969635009766,1.34,1.76,2.15,0.81,10.48,4.3,244.219,1.117,19667.478868131868
2017-06-23,34.367679595947266,1.34,1.77,2.15,0.81,10.02,4.3,244.22166666666666,1.1206666666666667,19670.26954945055
2017-06-26,34.25959777832031,1.36,1.77,2.14,0.78,9.9,4.3,244.22966666666667,1.1316666666666666,19678.641593406595
2017-06-27,33.76856231689453,1.38,1.83,2.21,0.83,11.06,4.3,244.23233333333334,1.1353333333333333,19681.432274725277
2017-06-28,34.26195526123047,1.34,1.81,2.22,0.88,10.03,4.3,244.23499999999999,1.139,19684.222956043955
2017-06-29,33.75681686401367,1.38,1.85,2.27,0.89,11.44,4.3,244.23766666666666,1.1426666666666665,19687.013637362637
2017-06-30,33.836700439453125,1.38,1.89,2.31,0.93,11.18,4.3,244.24033333333333,1.1463333333333332,19689.80431868132
2017-07-03,33.71453094482422,1.41,1.93,2.35,0.94,11.22,4.306451612903226,244.30364516129032,1.1506451612903226,19700.08397826087
2017-07-05,33.8531494140625,1.41,1.92,2.33,0.92,11.07,4.312903225806451,244.36429032258064,1.151290322580645,19707.57295652174
2017-07-06,33.53361511230469,1.4,1.94,2.37,0.97,12.54,4.316129032258065,244.3946129032258,1.1516129032258065,19711.317445652174
2017-07-07,33.87429428100586,1.4,1.95,2.39,0.99,11.19,4.319354838709677,244.42493548387097,1.1519354838709677,19715.06193478261
2017-07-10,34.0810432434082,1.4,1.93,2.38,0.98,11.11,4.329032258064516,244.51590322580645,1.1529032258064515,19726.295402173913
2017-07-11,34.19145965576172,1.37,1.92,2.37,1.0,10.89,4.332258064516129,244.54622580645162,1.1532258064516128,19730.03989130435
2017-07-12,34.240814208984375,1.35,1.88,2.33,0.98,10.3,4.335483870967742,244.57654838709678,1.1535483870967742,19733.784380434783
2017-07-13,34.717742919921875,1.37,1.89,2.35,0.98,9.9,4.338709677419355,244.60687096774194,1.1538709677419354,19737.52886956522
2017-07-14,35.01610565185547,1.35,1.87,2.33,0.98,9.51,4.341935483870968,244.6371935483871,1.1541935483870966,19741.273358695653
2017-07-17,35.13828659057617,1.36,1.86,2.31,0.95,9.82,4.351612903225806,244.72816129032256,1.1551612903225805,19752.506826086956
2017-07-18,35.260459899902344,1.36,1.82,2.27,0.91,9.89,4.354838709677419,244.75848387096772,1.1554838709677417,19756.251315217392
2017-07-19,35.48131561279297,1.37,1.83,2.27,0.9,9.79,4.358064516129033,244.78880645161288,1.1558064516129032,19759.995804347825
2017-07-20,35.3215446472168,1.37,1.82,2.27,0.9,9.58,4.361290322580645,244.81912903225805,1.1561290322580644,19763.740293478262
2017-07-21,35.305118560791016,1.36,1.81,2.24,0.88,9.36,4.364516129032258,244.8494516129032,1.1564516129032256,19767.484782608695
2017-07-24,35.73271179199219,1.37,1.83,2.26,0.89,9.43,4.374193548387097,244.9404193548387,1.1574193548387095,19778.71825
2017-07-25,35.885414123535156,1.4,1.9,2.33,0.93,9.43,4.37741935483871,244.97074193548386,1.157741935483871,19782.462739130435
2017-07-26,36.05458068847656,1.36,1.83,2.29,0.93,9.6,4.380645161290323,245.00106451612902,1.1580645161290322,19786.20722826087
2017-07-27,35.373233795166016,1.36,1.84,2.32,0.96,10.11,4.383870967741935,245.03138709677418,1.1583870967741934,19789.951717391305
2017-07-28,35.12419509887695,1.34,1.83,2.3,0.96,10.29,4.387096774193549,245.06170967741934,1.1587096774193548,19793.69620652174
2017-07-31,34.94328689575195,1.34,1.84,2.3,0.96,10.26,4.396774193548388,245.15267741935483,1.1596774193548387,19804.929673913044
2017-08-01,35.253414154052734,1.34,1.8,2.26,0.92,10.09,4.4,245.183,1.16,19808.674163043477
2017-08-02,36.91917037963867,1.36,1.82,2.27,0.91,10.28,4.396774193548388,245.2233870967742,1.1596774193548387,19812.418652173914
2017-08-03,36.550323486328125,1.34,1.79,2.24,0.9,10.44,4.393548387096774,245.2637741935484,1.1593548387096773,19816.163141304347
2017-08-04,36.74297332763672,1.36,1.82,2.27,0.91,10.03,4.390322580645162,245.30416129032258,1.159032258064516,19819.907630434784
2017-08-07,37.31151580810547,1.36,1.81,2.26,0.9,9.93,4.380645161290323,245.42532258064514,1.1580645161290322,19831.141097826086
2017-08-08,37.60990905761719,1.36,1.84,2.29,0.93,10.96,4.37741935483871,245.46570967741934,1.157741935483871,19834.885586956523
2017-08-09,37.84014892578125,1.33,1.81,2.24,0.91,11.11,4.374193548387097,245.50609677419354,1.1574193548387095,19838.630076086956
2017-08-10,36.63487243652344,1.33,1.78,2.2,0.87,16.04,4.370967741935484,245.54648387096773,1.1570967741935483,19842.374565217393
2017-08-11,37.144344329833984,1.3,1.74,2.19,0.89,15.51,4.367741935483871,245.58687096774193,1.156774193548387,19846.119054347826
2017-08-14,37.703365325927734,1.33,1.77,2.22,0.89,12.33,4.358064516129033,245.70803225806452,1.1558064516129032,19857.352521739132
2017-08-15,38.11613082885742,1.35,1.83,2.27,0.92,12.04,4.354838709677419,245.74841935483872,1.1554838709677417,19861.097010869566
2017-08-16,37.962806701660156,1.33,1.79,2.23,0.9,11.74,4.351612903225806,245.7888064516129,1.1551612903225805,19864.841500000002
2017-08-17,37.233978271484375,1.32,1.76,2.19,0.87,15.55,4.348387096774194,245.82919354838708,1.1548387096774193,19868.585989130435
2017-08-18,37.14906692504883,1.33,1.77,2.19,0.86,14.26,4.345161290322581,245.86958064516128,1.154516129032258,19872.33047826087
2017-08-21,37.080665588378906,1.32,1.76,2.18,0.86,13.19,4.335483870967742,245.99074193548387,1.1535483870967742,19883.563945652175
2017-08-22,37.68684005737305,1.33,1.8,2.22,0.89,11.35,4.332258064516129,246.03112903225806,1.1532258064516128,19887.308434782608
2017-08-23,37.73402786254883,1.32,1.76,2.17,0.85,12.25,4.329032258064516,246.07151612903226,1.1529032258064515,19891.052923913045
2017-08-24,37.566558837890625,1.33,1.78,2.19,0.86,12.23,4.325806451612904,246.11190322580646,1.1525806451612903,19894.797413043478
2017-08-25,37.70571517944336,1.35,1.77,2.17,0.82,11.28,4.32258064516129,246.15229032258065,1.1522580645161289,19898.541902173914
2017-08-28,38.085453033447266,1.33,1.74,2.16,0.83,11.32,4.312903225806451,246.27345161290322,1.151290322580645,19909.775369565217
2017-08-29,38.42510986328125,1.33,1.7,2.13,0.8,11.7,4.309677419354839,246.3138387096774,1.1509677419354838,19913.519858695654
2017-08-30,38.528892517089844,1.33,1.72,2.15,0.82,11.22,4.306451612903226,246.3542258064516,1.1506451612903226,19917.264347826087
2017-08-31,38.68219757080078,1.33,1.7,2.12,0.79,10.59,4.3032258064516125,246.3946129032258,1.1503225806451611,19921.008836956524
2017-09-01,38.694000244140625,1.35,1.73,2.16,0.81,10.13,4.3,246.435,1.15,19924.753326086957
2017-09-05,38.22934341430664,1.3,1.65,2.07,0.77,12.23,4.286666666666666,246.46046666666666,1.15,19939.731282608696
2017-09-06,38.189247131347656,1.3,1.69,2.1,0.8,11.63,4.283333333333333,246.46683333333334,1.15,19943.47577173913
2017-09-07,38.035926818847656,1.27,1.63,2.05,0.78,11.55,4.28,246.4732,1.15,19947.220260869566
2017-09-08,37.41558837890625,1.27,1.64,2.06,0.79,12.12,4.276666666666666,246.47956666666667,1.15,19950.96475
2017-09-11,38.0925407409668,1.32,1.71,2.14,0.82,10.73,4.266666666666667,246.49866666666668,1.15,19962.198217391306
2017-09-12,37.94157409667969,1.33,1.75,2.17,0.84,10.58,4.263333333333334,246.50503333333333,1.15,19965.94270652174
2017-09-13,37.65616989135742,1.35,1.78,2.2,0.85,10.5,4.26,246.5114,1.15,19969.687195652175
2017-09-14,37.333038330078125,1.37,1.79,2.2,0.83,10.44,4.256666666666667,246.51776666666666,1.15,19973.43168478261
2017-09-15,37.710426330566406,1.39,1.81,2.2,0.81,10.17,4.253333333333333,246.52413333333334,1.15,19977.176173913045
2017-09-18,37.42503356933594,1.4,1.83,2.23,0.83,10.15,4.243333333333333,246.54323333333335,1.15,19988.409641304348
2017-09-19,37.43919372558594,1.4,1.84,2.24,0.84,10.18,4.24,246.5496,1.15,19992.15413043478
2017-09-20,36.811771392822266,1.45,1.89,2.28,0.83,9.78,4.236666666666666,246.55596666666668,1.15,19995.898619565218
2017-09-21,36.179656982421875,1.45,1.89,2.27,0.82,9.67,4.233333333333333,246.56233333333333,1.15,19999.64310869565
2017-09-22,35.82585525512695,1.46,1.88,2.26,0.8,9.59,4.23,246.5687,1.15,20003.387597826088
2017-09-25,35.50978088378906,1.44,1.85,2.22,0.78,10.21,4.22,246.58780000000002,1.15,20014.62106521739
2017-09-26,36.12068557739258,1.45,1.87,2.24,0.79,10.17,4.216666666666667,246.59416666666667,1.15,20018.365554347827
2017-09-27,36.37777328491211,1.47,1.91,2.31,0.84,9.87,4.213333333333334,246.60053333333335,1.15,20022.11004347826
2017-09-28,36.15370559692383,1.45,1.89,2.31,0.86,9.55,4.21,246.6069,1.15,20025.854532608697
2017-09-29,36.351837158203125,1.47,1.92,2.33,0.86,9.51,4.206666666666667,246.61326666666668,1.15,20029.59902173913
2017-10-02,36.27870559692383,1.49,1.94,2.34,0.85,9.45,4.2,246.64722580645162,1.1503225806451611,20040.256097826088
2017-10-03,36.436744689941406,1.47,1.92,2.33,0.86,9.51,4.2,246.66845161290323,1.1506451612903226,20043.424195652173
2017-10-04,36.20088195800781,1.47,1.92,2.33,0.86,9.63,4.2,246.68967741935484,1.1509677419354838,20046.59229347826
2017-10-05,36.65138244628906,1.49,1.94,2.35,0.86,9.19,4.2,246.71090322580645,1.151290322580645,20049.760391304346
2017-10-06,36.63015365600586,1.54,1.97,2.37,0.83,9.65,4.2,246.73212903225806,1.1516129032258065,20052.928489130434
2017-10-09,36.75752639770508,,,,0.83,10.33,4.2,246.79580645161292,1.1525806451612903,20062.432782608696
2017-10-10,36.77167510986328,1.51,1.95,2.35,0.84,10.08,4.2,246.81703225806453,1.1529032258064515,20065.600880434784
2017-10-11,36.92498779296875,1.51,1.95,2.35,0.84,9.85,4.2,246.83825806451614,1.1532258064516128,20068.76897826087
2017-10-12,36.79526901245117,1.51,1.95,2.33,0.82,9.91,4.2,246.85948387096775,1.1535483870967742,20071.937076086957
2017-10-13,37.028778076171875,1.51,1.91,2.28,0.77,9.61,4.2,246.88070967741936,1.1538709677419354,20075.10517391304
2017-10-16,37.710426330566406,1.54,1.95,2.3,0.76,9.91,4.2,246.9443870967742,1.1548387096774193,20084.609467391303
2017-10-17,37.84959030151367,1.54,1.97,2.3,0.76,10.31,4.2,246.9656129032258,1.1551612903225805,20087.77756521739
2017-10-18,37.68212890625,1.59,1.99,2.34,0.75,10.07,4.2,246.98683870967741,1.1554838709677417,20090.94566304348
2017-10-19,36.790550231933594,1.58,1.98,2.33,0.75,10.05,4.2,247.00806451612902,1.1558064516129032,20094.113760869564
2017-10-20,36.8542366027832,1.6,2.03,2.39,0.79,9.97,4.2,247.02929032258064,1.1561290322580644,20097.281858695653
2017-10-23,36.83536148071289,1.58,2.01,2.38,0.8,11.07,4.2,247.09296774193547,1.1570967741935483,20106.786152173914
2017-10-24,37.05472946166992,1.6,2.05,2.42,0.82,11.16,4.2,247.11419354838708,1.1574193548387095,20109.95425
2017-10-25,36.891971588134766,1.61,2.06,2.44,0.83,11.23,4.2,247.13541935483872,1.157741935483871,20113.122347826087
2017-10-26,37.127845764160156,1.63,2.07,2.46,0.83,11.3,4.2,247.15664516129033,1.1580645161290322,20116.290445652172
2017-10-27,38.458133697509766,1.59,2.03,2.42,0.83,9.8,4.2,247.17787096774194,1.1583870967741934,20119.45854347826
2017-10-30,39.32375717163086,1.58,2.0,2.37,0.79,10.5,4.2,247.24154838709677,1.1593548387096773,20128.96283695652
2017-10-31,39.870967864990234,1.6,2.01,2.38,0.78,10.18,4.2,247.26277419354838,1.1596774193548387,20132.13093478261
2017-11-01,39.363861083984375,1.61,2.01,2.37,0.76,10.2,4.2,247.284,1.16,20135.299032608695
2017-11-02,39.651615142822266,1.61,2.0,2.35,0.74,9.93,4.196666666666667,247.30136666666667,1.1646666666666665,20138.467130434783
2017-11-03,40.68707275390625,1.63,1.99,2.34,0.71,9.14,4.193333333333333,247.3187333333333,1.1693333333333333,20141.635228260868
2017-11-06,41.09982681274414,1.61,1.99,2.32,0.71,9.4,4.183333333333334,247.37083333333334,1.1833333333333333,20151.13952173913
2017-11-07,41.23192596435547,1.63,1.99,2.32,0.69,9.89,4.18,247.38819999999998,1.188,20154.307619565217
