Date,Revenue,Gross Profit,Operating Income,Pretax Income,Net Income,Shares Outstanding (Diluted),EPS (Diluted),Free Cash Flow,EBITDA,EBIT,Adj Close
2018-11-27,76781.20879120879,29236.45054945055,20804.285714285714,21273.91208791209,17911.37362637363,19197.43956043956,0.930989010989011,20925.153846153844,25325.76923076923,22156.17582417582,41.864444732666016
2018-11-28,77016.48351648351,29323.78021978022,20883.714285714286,21356.164835164836,17975.54945054945,19194.175824175825,0.9343956043956044,21000.46153846154,25415.30769230769,22238.670329670327,43.4742431640625
2018-11-29,77251.75824175825,29411.10989010989,20963.142857142855,21438.417582417584,18039.725274725275,19190.91208791209,0.9378021978021978,21075.76923076923,25504.846153846152,22321.164835164833,43.14027404785156
2018-11-30,77487.03296703297,29498.43956043956,21042.571428571428,21520.67032967033,18103.9010989011,19187.648351648353,0.9412087912087912,21151.076923076922,25594.384615384617,22403.65934065934,42.90720748901367
2018-12-03,78192.85714285714,29760.428571428572,21280.857142857145,21767.428571428572,18296.428571428572,19177.85714285714,0.9514285714285715,21377.0,25863.0,22651.142857142855,44.40649032592773
2018-12-04,78428.13186813187,29847.75824175824,21360.285714285714,21849.68131868132,18360.604395604394,19174.593406593405,0.9548351648351648,21452.30769230769,25952.53846153846,22733.63736263736,42.453102111816406
2018-12-06,78898.68131868132,30022.417582417584,21519.142857142855,22014.186813186814,18488.956043956045,19168.065934065933,0.9616483516483516,21602.923076923078,26131.615384615383,22898.62637362637,41.97976303100586
2018-12-07,79133.95604395604,30109.747252747253,21598.571428571428,22096.43956043956,18553.131868131866,19164.802197802197,0.965054945054945,21678.23076923077,26221.153846153844,22981.120879120877,40.48289489746094
2018-12-10,79839.78021978022,30371.736263736264,21836.857142857145,22343.197802197803,18745.65934065934,19155.01098901099,0.9752747252747254,21904.153846153844,26489.76923076923,23228.604395604394,40.74959564208984
2018-12-11,80075.05494505494,30459.065934065933,21916.285714285714,22425.45054945055,18809.835164835164,19151.747252747253,0.9786813186813187,21979.46153846154,26579.30769230769,23311.0989010989,40.51653671264648
2018-12-12,80310.32967032967,30546.395604395606,21995.714285714286,22507.703296703297,18874.01098901099,19148.483516483517,0.9820879120879121,22054.76923076923,26668.846153846152,23393.593406593405,40.62945556640625
2018-12-13,80545.6043956044,30633.725274725275,22075.142857142855,22589.956043956045,18938.186813186814,19145.21978021978,0.9854945054945055,22130.076923076922,26758.384615384617,23476.08791208791,41.073951721191406
2018-12-14,80780.87912087912,30721.054945054944,22154.571428571428,22672.20879120879,19002.36263736264,19141.956043956045,0.9889010989010989,22205.384615384617,26847.923076923078,23558.582417582416,39.75968551635742
2018-12-17,81486.7032967033,30983.043956043955,22392.857142857145,22918.967032967033,19194.89010989011,19132.164835164836,0.9991208791208792,22431.30769230769,27116.53846153846,23806.065934065933,39.38967514038086
2018-12-18,81721.97802197802,31070.37362637363,22472.285714285714,23001.21978021978,19259.065934065933,19128.9010989011,1.0025274725274724,22506.615384615383,27206.076923076922,23888.56043956044,39.90145111083984
2018-12-19,81957.25274725274,31157.703296703297,22551.714285714286,23083.472527472528,19323.24175824176,19125.637362637364,1.005934065934066,22581.923076923078,27295.615384615383,23971.054945054944,38.65685272216797
2018-12-20,82192.52747252746,31245.032967032967,22631.142857142855,23165.725274725275,19387.417582417584,19122.37362637363,1.0093406593406593,22657.23076923077,27385.153846153844,24053.54945054945,37.68135833740234
2018-12-21,82427.8021978022,31332.36263736264,22710.571428571428,23247.978021978022,19451.593406593405,19119.10989010989,1.0127472527472527,22732.53846153846,27474.69230769231,24136.043956043955,36.21573257446289
2018-12-24,83133.62637362638,31594.35164835165,22948.857142857145,23494.736263736264,19644.120879120877,19109.31868131868,1.022967032967033,22958.46153846154,27743.30769230769,24383.527472527472,35.27867126464844
2018-12-26,83604.17582417582,31769.01098901099,23107.714285714286,23659.24175824176,19772.472527472528,19102.79120879121,1.02978021978022,23109.076923076922,27922.384615384617,24548.516483516483,37.76304626464844
2018-12-27,83839.45054945056,31856.34065934066,23187.142857142855,23741.494505494506,19836.64835164835,19099.527472527472,1.0331868131868132,23184.384615384617,28011.923076923078,24631.01098901099,37.51797866821289
2018-12-28,84074.72527472528,31943.67032967033,23266.571428571428,23823.747252747253,19900.824175824175,19096.263736263736,1.0365934065934066,23259.69230769231,28101.46153846154,24713.505494505494,37.53720474243164
2018-12-31,83732.08791208791,31806.604395604394,23127.736263736264,23683.736263736264,19780.296703296703,19086.626373626375,1.0305494505494506,23015.37362637363,27963.571428571428,24576.373626373625,37.90000534057617
2019-01-02,83154.17582417582,31582.20879120879,22909.472527472528,23461.472527472528,19595.593406593405,19080.252747252747,1.0210989010989011,22695.747252747253,27736.14285714286,24356.747252747253,37.94326019287109
2019-01-03,82865.21978021978,31470.01098901099,22800.340659340658,23350.340659340658,19503.24175824176,19077.065934065933,1.0163736263736265,22535.934065934067,27622.428571428572,24246.934065934067,34.16382598876953
2019-01-04,82576.26373626373,31357.813186813186,22691.20879120879,23239.20879120879,19410.89010989011,19073.879120879123,1.0116483516483517,22376.120879120877,27508.714285714286,24137.120879120877,35.62225341796875
2019-01-07,81709.3956043956,31021.21978021978,22363.813186813186,22905.813186813186,19133.835164835164,19064.31868131868,0.9974725274725275,21896.68131868132,27167.571428571428,23807.68131868132,35.54297637939453
2019-01-08,81420.43956043955,30909.021978021978,22254.68131868132,22794.68131868132,19041.483516483517,19061.13186813187,0.9927472527472527,21736.868131868134,27053.85714285714,23697.86813186813,36.22053146362305
2019-01-09,81131.48351648351,30796.824175824175,22145.54945054945,22683.54945054945,18949.13186813187,19057.945054945056,0.9880219780219781,21577.054945054944,26940.14285714286,23588.054945054944,36.83562088012695
2019-01-10,80842.52747252746,30684.62637362637,22036.417582417584,22572.417582417584,18856.78021978022,19054.75824175824,0.9832967032967034,21417.24175824176,26826.428571428572,23478.24175824176,36.95333862304688
2019-01-11,80553.57142857143,30572.428571428572,21927.285714285714,22461.285714285714,18764.428571428572,19051.571428571428,0.9785714285714286,21257.428571428572,26712.714285714286,23368.428571428572,36.59054565429688
2019-01-14,79686.7032967033,30235.835164835164,21599.89010989011,22127.89010989011,18487.37362637363,19042.01098901099,0.9643956043956045,20777.98901098901,26371.571428571428,23038.98901098901,36.040321350097656
2019-01-15,79397.74725274726,30123.63736263736,21490.75824175824,22016.75824175824,18395.021978021978,19038.824175824175,0.9596703296703297,20618.175824175825,26257.85714285714,22929.175824175825,36.77794647216797
2019-01-16,79108.79120879121,30011.43956043956,21381.62637362637,21905.62637362637,18302.67032967033,19035.637362637364,0.954945054945055,20458.36263736264,26144.14285714286,22819.362637362636,37.22725296020508
2019-01-17,78819.83516483517,29899.24175824176,21272.494505494506,21794.494505494506,18210.31868131868,19032.45054945055,0.9502197802197803,20298.54945054945,26030.428571428572,22709.54945054945,37.44829940795898
2019-01-18,78530.87912087912,29787.043956043955,21163.36263736264,21683.36263736264,18117.967032967033,19029.263736263736,0.9454945054945055,20138.736263736264,25916.714285714286,22599.736263736264,37.678955078125
2019-01-22,77375.05494505494,29338.252747252747,20726.835164835164,21238.835164835164,17748.56043956044,19016.516483516483,0.9265934065934066,19499.483516483517,25461.857142857145,22160.483516483517,36.83320617675781
2019-01-23,77086.0989010989,29226.054945054944,20617.703296703297,21127.703296703297,17656.20879120879,19013.32967032967,0.9218681318681319,19339.67032967033,25348.14285714286,22050.67032967033,36.982181549072266
2019-01-24,76797.14285714286,29113.85714285714,20508.571428571428,21016.571428571428,17563.857142857145,19010.14285714286,0.9171428571428571,19179.857142857145,25234.428571428572,21940.85714285714,36.689056396484375
2019-01-25,76508.18681318681,29001.659340659342,20399.43956043956,20905.43956043956,17471.505494505494,19006.956043956045,0.9124175824175824,19020.043956043955,25120.714285714286,21831.043956043955,37.90481185913086
2019-01-28,75641.31868131868,28665.065934065933,20072.043956043955,20572.043956043955,17194.45054945055,18997.395604395606,0.8982417582417583,18540.604395604394,24779.571428571428,21501.604395604394,37.55402374267578
2019-01-29,75352.36263736263,28552.86813186813,19962.91208791209,20460.91208791209,17102.0989010989,18994.20879120879,0.8935164835164835,18380.79120879121,24665.857142857145,21391.79120879121,37.16477966308594
2019-01-30,75063.40659340659,28440.67032967033,19853.78021978022,20349.78021978022,17009.747252747253,18991.021978021978,0.8887912087912089,18220.978021978022,24552.14285714286,21281.978021978022,39.70442962646485
2019-01-31,74774.45054945054,28328.472527472528,19744.648351648353,20238.648351648353,16917.395604395606,18987.835164835164,0.884065934065934,18061.164835164836,24438.428571428572,21172.164835164836,39.9903450012207
2019-02-01,74485.49450549451,28216.274725274725,19635.516483516483,20127.516483516483,16825.043956043955,18984.648351648353,0.8793406593406594,17901.35164835165,24324.714285714286,21062.351648351647,40.00957107543945
2019-02-04,73618.62637362638,27879.68131868132,19308.120879120877,19794.120879120877,16547.98901098901,18975.08791208791,0.8651648351648352,17421.91208791209,23983.571428571428,20732.91208791209,41.14604949951172
2019-02-05,73329.67032967033,27767.483516483517,19198.98901098901,19682.98901098901,16455.63736263736,18971.9010989011,0.8604395604395605,17262.0989010989,23869.857142857145,20623.0989010989,41.85002517700195
2019-02-06,73040.71428571429,27655.285714285714,19089.857142857145,19571.857142857145,16363.285714285714,18968.714285714286,0.8557142857142858,17102.285714285714,23756.14285714286,20513.285714285714,41.864444732666016
2019-02-07,72751.75824175825,27543.08791208791,18980.725274725275,19460.725274725275,16270.934065934067,18965.527472527472,0.850989010989011,16942.472527472528,23642.428571428572,20403.472527472528,41.07155227661133
2019-02-08,72462.8021978022,27430.89010989011,18871.593406593405,19349.593406593405,16178.582417582418,18962.340659340658,0.8462637362637363,16782.659340659342,23528.714285714286,20293.65934065934,41.11981201171875
2019-02-11,71595.93406593407,27094.296703296703,18544.197802197803,19016.197802197803,15901.527472527472,18952.78021978022,0.8320879120879121,16303.21978021978,23187.571428571428,19964.21978021978,40.883338928222656
2019-02-12,71306.97802197802,26982.0989010989,18435.065934065933,18905.065934065933,15809.175824175825,18949.593406593405,0.8273626373626374,16143.406593406595,23073.857142857145,19854.406593406595,41.23563766479492
2019-02-13,71018.02197802198,26869.9010989011,18325.934065934067,18793.934065934067,15716.824175824175,18946.406593406595,0.8226373626373626,15983.593406593407,22960.14285714286,19744.593406593405,41.06431579589844
2019-02-14,70729.06593406593,26757.703296703297,18216.802197802197,18682.802197802197,15624.472527472528,18943.21978021978,0.8179120879120879,15823.78021978022,22846.428571428572,19634.78021978022,41.21392440795898
2019-02-15,70440.10989010989,26645.505494505494,18107.67032967033,18571.67032967033,15532.12087912088,18940.032967032967,0.8131868131868132,15663.967032967033,22732.714285714286,19524.967032967033,41.12221908569336
2019-02-19,69284.28571428571,26196.714285714286,17671.142857142855,18127.142857142855,15162.714285714286,18927.285714285714,0.7942857142857143,15024.714285714286,22277.857142857145,19085.714285714286,41.24529266357422
2019-02-20,68995.32967032967,26084.516483516483,17562.01098901099,18016.01098901099,15070.362637362638,18924.0989010989,0.7895604395604396,14864.9010989011,22164.14285714286,18975.9010989011,41.510719299316406
2019-02-21,68706.37362637362,25972.31868131868,17452.879120879123,17904.879120879123,14978.010989010989,18920.91208791209,0.7848351648351648,14705.087912087913,22050.428571428572,18866.08791208791,41.27665328979492
2019-02-22,68417.41758241758,25860.120879120877,17343.747252747253,17793.747252747253,14885.659340659342,18917.725274725275,0.7801098901098902,14545.274725274725,21936.714285714286,18756.274725274725,41.73754119873047
2019-02-25,67550.54945054944,25523.527472527472,17016.35164835165,17460.35164835165,14608.604395604396,18908.164835164836,0.7659340659340659,14065.835164835165,21595.571428571428,18426.835164835164,42.04157638549805
2019-02-26,67261.5934065934,25411.32967032967,16907.21978021978,17349.21978021978,14516.252747252747,18904.978021978022,0.7612087912087913,13906.021978021978,21481.857142857145,18317.021978021978,42.06570816040039
2019-02-27,66972.63736263735,25299.131868131866,16798.08791208791,17238.08791208791,14423.901098901099,18901.79120879121,0.7564835164835165,13746.208791208792,21368.14285714286,18207.20879120879,42.19600296020508
2019-02-28,66683.68131868131,25186.934065934067,16688.956043956045,17126.956043956045,14331.54945054945,18898.604395604394,0.7517582417582418,13586.395604395606,21254.428571428572,18097.395604395606,41.78097534179688
2019-03-01,66394.72527472528,25074.736263736264,16579.824175824175,17015.824175824175,14239.197802197803,18895.417582417584,0.7470329670329671,13426.582417582418,21140.714285714286,17987.582417582416,42.22014236450195
2019-03-04,65527.857142857145,24738.142857142855,16252.428571428572,16682.428571428572,13962.142857142857,18885.85714285714,0.7328571428571429,12947.142857142859,20799.571428571428,17658.142857142855,42.43247985839844
