Date,Adj Close,2-year,5-year,10-year,T10Y2Y,VIXCLS,STLFSI3
2022-10-04,249.44000244140625,4.1,3.84,3.62,-0.48,29.07,
2022-10-05,240.80999755859375,4.15,3.96,3.76,-0.39,28.55,
2022-10-06,238.1300048828125,4.23,4.05,3.83,-0.4,30.52,
2022-10-07,223.07000732421875,4.3,4.14,3.89,-0.41,31.36,-1.146
2022-10-10,222.9600067138672,,,,-0.41,32.45,
2022-10-11,216.5,4.3,4.14,3.93,-0.37,33.63,
2022-10-12,217.24000549316406,4.28,4.12,3.91,-0.37,33.57,
2022-10-13,221.72000122070312,4.47,4.21,3.97,-0.5,31.94,
2022-10-14,204.99000549316406,4.48,4.25,4.0,-0.48,32.02,-1.3854
2022-10-17,219.35000610351562,4.45,4.24,4.02,-0.43,31.37,
2022-10-18,220.19000244140625,4.43,4.21,4.01,-0.42,30.5,
2022-10-19,222.0399932861328,4.55,4.35,4.14,-0.41,30.76,
2022-10-20,207.27999877929688,4.62,4.45,4.24,-0.38,29.98,
2022-10-21,214.44000244140625,4.49,4.34,4.21,-0.28,29.69,-1.8553
2022-10-24,211.25,4.5,4.36,4.25,-0.25,29.85,
2022-10-25,222.4199981689453,4.42,4.25,4.1,-0.32,28.46,
2022-10-26,224.63999938964844,4.39,4.2,4.04,-0.35,27.28,
2022-10-27,225.08999633789062,4.3,4.09,3.96,-0.34,27.39,
2022-10-28,228.52000427246094,4.41,4.19,4.02,-0.39,25.75,-1.7057
2022-10-31,227.5399932861328,4.51,4.27,4.1,-0.41,25.88,
2022-11-01,227.82000732421875,4.54,4.27,4.07,-0.47,25.81,
2022-11-02,214.97999572753906,4.61,4.3,4.1,-0.51,25.86,
2022-11-03,215.30999755859375,4.71,4.36,4.14,-0.57,25.3,
2022-11-04,207.47000122070312,4.66,4.33,4.17,-0.49,24.55,
2022-11-07,197.0800018310547,4.72,4.39,4.22,-0.5,24.35,
2022-11-08,191.3000030517578,4.67,4.31,4.14,-0.53,25.54,
2022-11-09,177.58999633789062,4.61,4.27,4.12,-0.49,26.09,
2022-11-10,190.72000122070312,4.34,3.95,3.82,-0.52,23.53,
2022-11-11,195.97000122070312,,,,-0.52,22.52,
2022-11-14,190.9499969482422,4.4,4.0,3.88,-0.52,23.73,
2022-11-15,194.4199981689453,4.37,3.93,3.8,-0.57,24.54,
2022-11-16,186.9199981689453,4.35,3.83,3.67,-0.68,24.11,
2022-11-17,183.1699981689453,4.43,3.93,3.77,-0.66,23.93,
2022-11-18,180.19000244140625,4.51,3.99,3.82,-0.69,23.12,
2022-11-21,167.8699951171875,4.48,3.97,3.83,-0.65,22.36,
2022-11-22,169.91000366210938,4.47,3.93,3.76,-0.71,21.29,
2022-11-23,183.1999969482422,4.46,3.88,3.71,-0.75,20.35,
2022-11-25,182.86000061035156,4.42,3.85,3.68,-0.74,20.5,
2022-11-28,182.9199981689453,4.46,3.88,3.69,-0.77,22.21,
2022-11-29,180.8300018310547,4.48,3.92,3.75,-0.73,21.89,
2022-11-30,194.6999969482422,4.38,3.82,3.68,-0.7,20.58,
2022-12-01,194.6999969482422,4.25,3.68,3.53,-0.72,19.84,
2022-12-02,194.86000061035156,4.28,3.67,3.51,-0.77,19.06,
2022-12-05,182.4499969482422,4.41,3.8,3.6,-0.81,20.75,
2022-12-06,179.82000732421875,4.34,3.73,3.51,-0.83,22.17,
2022-12-07,174.0399932861328,4.26,3.62,3.42,-0.84,22.68,
2022-12-08,173.44000244140625,4.31,3.71,3.48,-0.83,22.29,
2022-12-09,179.0500030517578,4.33,3.75,3.57,-0.76,22.83,
2022-12-12,167.82000732421875,4.39,3.8,3.61,-0.78,25.0,
2022-12-13,160.9499969482422,4.22,3.66,3.51,-0.71,22.55,
2022-12-14,156.8000030517578,4.23,3.64,3.49,-0.74,21.14,
2022-12-15,157.6699981689453,4.23,3.62,3.44,-0.79,22.83,
2022-12-16,150.22999572753906,4.17,3.61,3.48,-0.69,22.62,
2022-12-19,149.8699951171875,4.25,3.7,3.57,-0.68,22.42,
2022-12-20,137.8000030517578,4.25,3.79,3.69,-0.56,21.48,
2022-12-21,137.57000732421875,4.21,3.78,3.68,-0.53,20.07,
2022-12-22,125.3499984741211,4.24,3.79,3.67,-0.57,21.97,
2022-12-23,123.1500015258789,4.31,3.86,3.75,-0.56,20.87,
2022-12-27,109.0999984741211,4.32,3.94,3.84,-0.48,21.65,
2022-12-28,112.70999908447266,4.31,3.97,3.88,-0.43,22.14,
2022-12-29,121.81999969482422,4.34,3.94,3.83,-0.51,21.44,
2022-12-30,123.18000030517578,4.41,3.99,3.88,-0.53,21.67,
2023-01-03,108.0999984741211,4.4,3.94,3.79,-0.61,22.9,
2023-01-04,113.63999938964844,4.36,3.85,3.69,-0.67,22.01,
2023-01-05,110.33999633789062,4.45,3.9,3.71,-0.74,22.46,
2023-01-06,113.05999755859375,4.24,3.69,3.55,-0.69,21.13,
2023-01-09,119.7699966430664,4.19,3.66,3.53,-0.66,21.97,
2023-01-10,118.8499984741211,4.24,3.72,3.61,-0.63,20.58,
2023-01-11,123.22000122070312,4.2,3.66,3.54,-0.66,21.09,
2023-01-12,123.55999755859375,4.12,3.53,3.43,-0.69,18.83,
2023-01-13,122.4000015258789,4.22,3.6,3.49,-0.73,18.35,
2023-01-17,131.49000549316406,4.18,3.6,3.53,-0.65,19.36,
2023-01-18,128.77999877929688,4.06,3.43,3.37,-0.69,20.34,
2023-01-19,127.16999816894531,4.09,3.48,3.39,-0.7,20.52,
2023-01-20,133.4199981689453,4.14,3.56,3.48,-0.66,19.85,
2023-01-23,143.75,4.21,3.61,3.52,-0.69,19.81,
2023-01-24,143.88999938964844,4.12,3.58,3.46,-0.66,19.2,
2023-01-25,144.42999267578125,4.11,3.54,3.46,-0.65,19.08,
2023-01-26,160.27000427246094,4.17,3.58,3.49,-0.68,18.73,
2023-01-27,177.89999389648438,4.19,3.62,3.52,-0.67,18.51,
2023-01-30,166.66000366210938,4.25,3.68,3.55,-0.7,19.94,
2023-01-31,173.22000122070312,4.21,3.63,3.52,-0.69,19.4,
2023-02-01,181.41000366210938,4.09,3.48,3.39,-0.7,17.87,
2023-02-02,188.27000427246094,4.09,3.49,3.4,-0.69,18.73,
2023-02-03,189.97999572753906,4.3,3.67,3.53,-0.77,18.33,
2023-02-06,194.75999450683594,4.44,3.81,3.63,-0.81,19.43,
2023-02-07,196.80999755859375,4.47,3.85,3.67,-0.8,18.66,
2023-02-08,201.2899932861328,4.45,3.82,3.63,-0.82,19.63,
2023-02-09,207.32000732421875,4.48,3.87,3.67,-0.81,20.71,
2023-02-10,196.88999938964844,4.5,3.93,3.74,-0.76,20.53,
2023-02-13,194.63999938964844,4.52,3.93,3.72,-0.8,20.34,
2023-02-14,209.25,4.6,4.0,3.77,-0.83,18.91,
2023-02-15,214.24000549316406,4.62,4.04,3.81,-0.81,18.23,
2023-02-16,202.0399932861328,4.62,4.06,3.86,-0.76,20.17,
2023-02-17,208.30999755859375,4.6,4.03,3.82,-0.78,20.02,
2023-02-21,197.3699951171875,4.67,4.16,3.95,-0.72,22.87,
2023-02-22,200.86000061035156,4.66,4.13,3.93,-0.73,22.29,
2023-02-23,202.07000732421875,4.66,4.09,3.88,-0.78,21.14,
2023-02-24,196.8800048828125,4.78,4.19,3.95,-0.83,21.67,
2023-02-27,207.6300048828125,4.78,4.17,3.92,-0.86,20.95,
2023-02-28,205.7100067138672,4.81,4.18,3.92,-0.89,20.7,
2023-03-01,202.77000427246094,4.89,4.27,4.01,-0.88,20.58,
2023-03-02,190.89999389648438,4.89,4.32,4.08,-0.81,19.59,
2023-03-03,197.7899932861328,4.86,4.26,3.97,-0.89,18.49,
2023-03-06,193.80999755859375,4.89,4.27,3.98,-0.91,18.61,
2023-03-07,187.7100067138672,5.0,4.31,3.97,-1.03,19.59,
2023-03-08,182.0,5.05,4.34,3.98,-1.07,19.11,
2023-03-09,172.9199981689453,4.9,4.22,3.93,-0.97,22.61,
2023-03-10,173.44000244140625,4.6,3.96,3.7,-0.9,24.8,
2023-03-13,174.47999572753906,4.03,3.68,3.55,-0.48,26.52,
2023-03-14,183.25999450683594,4.2,3.78,3.64,-0.56,23.73,
2023-03-15,180.4499969482422,3.93,3.59,3.51,-0.42,26.14,
2023-03-16,184.1300048828125,4.14,3.72,3.56,-0.58,22.99,
2023-03-17,180.1300048828125,3.81,3.44,3.39,-0.42,25.51,
2023-03-20,183.25,3.92,3.56,3.47,-0.45,24.15,
2023-03-21,197.5800018310547,4.17,3.73,3.59,-0.58,21.38,
2023-03-22,191.14999389648438,3.96,3.54,3.48,-0.48,22.26,
2023-03-23,192.22000122070312,3.76,3.39,3.38,-0.38,22.61,
2023-03-24,190.41000366210938,3.76,3.41,3.38,-0.38,21.74,
2023-03-27,191.80999755859375,3.94,3.59,3.53,-0.41,20.6,
2023-03-28,189.19000244140625,4.02,3.63,3.55,-0.47,19.97,
2023-03-29,193.8800048828125,4.08,3.67,3.57,-0.51,19.12,
2023-03-30,195.27999877929688,4.1,3.66,3.55,-0.55,19.02,
2023-03-31,207.4600067138672,4.06,3.6,3.48,-0.58,18.7,
2023-04-03,194.77000427246094,3.97,3.52,3.43,-0.54,18.55,
2023-04-04,192.5800018310547,3.84,3.39,3.35,-0.49,19.0,
2023-04-05,185.52000427246094,3.79,3.36,3.3,-0.49,19.08,
2023-04-06,185.05999755859375,3.82,3.37,3.3,-0.52,18.4,
2023-04-10,184.50999450683594,4.0,3.52,3.41,-0.59,18.97,
2023-04-11,186.7899932861328,4.03,3.54,3.43,-0.6,19.1,
2023-04-12,180.5399932861328,3.95,3.46,3.41,-0.54,19.09,
2023-04-13,185.89999389648438,3.96,3.51,3.45,-0.51,17.8,
2023-04-14,185.0,4.08,3.6,3.52,-0.56,17.07,
2023-04-17,187.0399932861328,4.18,3.69,3.6,-0.58,16.95,
2023-04-18,184.30999755859375,4.19,3.69,3.58,-0.61,16.83,
2023-04-19,180.58999633789062,4.24,3.71,3.6,-0.64,16.46,
2023-04-20,162.99000549316406,4.14,3.63,3.54,-0.6,17.17,
2023-04-21,165.0800018310547,4.17,3.66,3.57,-0.6,16.77,
2023-04-24,162.5500030517578,4.12,3.6,3.52,-0.6,16.89,
2023-04-25,160.6699981689453,3.86,3.43,3.4,-0.46,18.76,
2023-04-26,153.75,3.9,3.46,3.43,-0.47,18.84,
2023-04-27,160.19000244140625,4.07,3.6,3.53,-0.54,17.03,
2023-04-28,164.30999755859375,4.04,3.51,3.44,-0.6,15.78,
2023-05-01,161.8300018310547,4.14,3.64,3.59,-0.55,16.08,
2023-05-02,160.30999755859375,3.97,3.46,3.44,-0.53,17.78,
2023-05-03,160.61000061035156,3.89,3.37,3.38,-0.51,18.34,
2023-05-04,161.1999969482422,3.75,3.29,3.37,-0.38,20.09,
2023-05-05,170.05999755859375,3.92,3.41,3.44,-0.48,17.19,
2023-05-08,171.7899932861328,4.0,3.49,3.52,-0.48,16.98,
2023-05-09,169.14999389648438,4.01,3.51,3.53,-0.48,17.71,
2023-05-10,168.5399932861328,3.9,3.37,3.43,-0.47,16.94,
2023-05-11,172.0800018310547,3.89,3.36,3.39,-0.5,16.93,
2023-05-12,167.97999572753906,3.98,3.45,3.46,-0.52,17.03,
2023-05-15,166.35000610351562,3.99,3.46,3.5,-0.49,17.12,
2023-05-16,166.52000427246094,4.06,3.52,3.54,-0.52,17.99,
2023-05-17,173.86000061035156,4.12,3.58,3.57,-0.55,16.87,
2023-05-18,176.88999938964844,4.24,3.69,3.65,-0.59,16.05,
2023-05-19,180.13999938964844,4.28,3.76,3.7,-0.58,16.81,
2023-05-22,188.8699951171875,4.29,3.77,3.72,-0.57,17.21,
2023-05-23,185.77000427246094,4.26,3.76,3.7,-0.56,18.53,
2023-05-24,182.89999389648438,4.31,3.75,3.73,-0.58,20.03,
2023-05-25,184.47000122070312,4.5,3.9,3.83,-0.67,19.14,
2023-05-26,193.1699981689453,4.54,3.92,3.8,-0.74,17.95,
2023-05-30,201.16000366210938,4.46,3.81,3.69,-0.77,17.46,
2023-05-31,203.92999267578125,4.4,3.74,3.64,-0.76,17.94,
2023-06-01,207.52000427246094,4.33,3.7,3.61,-0.72,15.65,
2023-06-02,213.97000122070312,4.5,3.84,3.69,-0.81,14.6,
2023-06-05,217.61000061035156,4.46,3.82,3.69,-0.77,14.73,
2023-06-06,221.30999755859375,4.51,3.85,3.7,-0.81,13.96,
2023-06-07,224.57000732421875,4.56,3.93,3.79,-0.77,13.94,
2023-06-08,234.86000061035156,4.52,3.87,3.73,-0.79,13.65,
2023-06-09,244.39999389648438,4.59,3.92,3.75,-0.84,13.83,
2023-06-12,249.8300018310547,4.55,3.89,3.73,-0.82,15.01,
2023-06-13,258.7099914550781,4.67,4.01,3.84,-0.83,14.61,
2023-06-14,256.7900085449219,4.74,4.06,3.83,-0.91,13.88,
2023-06-15,255.89999389648438,4.62,3.91,3.72,-0.9,14.5,
2023-06-16,260.5400085449219,4.7,3.99,3.77,-0.93,13.54,
2023-06-20,274.45001220703125,4.68,3.96,3.74,-0.94,13.88,
2023-06-21,259.4599914550781,4.68,3.95,3.72,-0.96,13.2,
2023-06-22,264.6099853515625,4.77,4.03,3.8,-0.97,12.91,
2023-06-23,256.6000061035156,4.71,3.99,3.74,-0.97,13.44,
2023-06-26,241.0500030517578,4.65,3.96,3.72,-0.93,14.25,
2023-06-27,250.2100067138672,4.74,4.02,3.77,-0.97,13.74,
2023-06-28,256.239990234375,4.71,3.97,3.71,-1.0,13.43,
2023-06-29,257.5,4.87,4.14,3.85,-1.02,13.54,
2023-06-30,261.7699890136719,4.87,4.13,3.81,-1.06,13.59,
2023-07-03,279.82000732421875,4.94,4.19,3.86,-1.08,13.57,
2023-07-05,282.4800109863281,4.94,4.25,3.95,-0.99,14.18,
2023-07-06,276.5400085449219,4.99,4.37,4.05,-0.94,15.44,
2023-07-07,274.42999267578125,4.94,4.35,4.06,-0.88,14.83,
2023-07-10,269.6099853515625,4.85,4.25,4.01,-0.84,15.07,
2023-07-11,269.7900085449219,4.88,4.24,3.99,-0.89,14.84,
2023-07-12,271.989990234375,4.72,4.07,3.86,-0.86,13.54,
2023-07-13,277.8999938964844,4.59,3.93,3.76,-0.83,13.61,
2023-07-14,281.3800048828125,4.74,4.04,3.83,-0.91,13.34,
2023-07-17,290.3800048828125,4.74,4.02,3.81,-0.93,13.48,
2023-07-18,293.3399963378906,4.74,4.0,3.8,-0.94,13.3,
2023-07-19,291.260009765625,4.74,3.98,3.75,-0.99,13.76,
2023-07-20,262.8999938964844,4.8,4.08,3.85,-0.95,13.99,
2023-07-21,260.0199890136719,4.82,4.09,3.84,-0.98,13.6,
2023-07-24,269.05999755859375,4.81,4.13,3.86,-0.95,13.91,
2023-07-25,265.2799987792969,4.85,4.15,3.91,-0.94,13.86,
2023-07-26,264.3500061035156,4.82,4.09,3.86,-0.96,13.19,
2023-07-27,255.7100067138672,4.91,4.24,4.01,-0.9,14.41,
2023-07-28,266.44000244140625,4.87,4.18,3.96,-0.91,13.33,
2023-07-31,267.42999267578125,4.88,4.18,3.97,-0.91,13.63,
2023-08-01,261.07000732421875,4.92,4.24,4.05,-0.87,13.93,
2023-08-02,254.11000061035156,4.88,4.24,4.08,-0.8,16.09,
2023-08-03,259.32000732421875,4.9,4.3,4.2,-0.7,15.92,
2023-08-04,253.86000061035156,4.78,4.15,4.05,-0.73,17.1,
2023-08-07,251.4499969482422,4.76,4.16,4.09,-0.67,15.77,
2023-08-08,249.6999969482422,4.74,4.1,4.02,-0.72,15.99,
2023-08-09,242.19000244140625,4.79,4.12,4.0,-0.79,15.96,
2023-08-10,245.33999633789062,4.82,4.21,4.09,-0.73,15.85,
2023-08-11,242.64999389648438,4.89,4.31,4.16,-0.73,14.84,
2023-08-14,239.75999450683594,4.96,4.36,4.19,-0.77,14.82,
2023-08-15,232.9600067138672,4.92,4.36,4.21,-0.71,16.46,
2023-08-16,225.60000610351562,4.97,4.42,4.28,-0.69,16.78,
2023-08-17,219.22000122070312,4.94,4.42,4.3,-0.64,17.89,
2023-08-18,215.49000549316406,4.92,4.38,4.26,-0.66,17.3,
2023-08-21,231.27999877929688,4.97,4.46,4.34,-0.63,17.13,
2023-08-22,233.19000244140625,5.02,4.49,4.34,-0.68,16.97,
2023-08-23,236.86000061035156,4.95,4.36,4.19,-0.76,15.98,
2023-08-24,230.0399932861328,4.98,4.39,4.23,-0.75,17.2,
2023-08-25,238.58999633789062,5.03,4.44,4.25,-0.78,15.68,
2023-08-28,238.82000732421875,4.98,4.38,4.2,-0.78,15.08,
2023-08-29,257.17999267578125,4.87,4.26,4.12,-0.75,14.45,
2023-08-30,256.8999938964844,4.9,4.27,4.12,-0.78,13.88,
2023-08-31,258.0799865722656,4.85,4.23,4.09,-0.76,13.57,
2023-09-01,245.00999450683594,4.87,4.29,4.18,-0.69,13.09,
2023-09-05,256.489990234375,4.94,4.37,4.27,-0.67,14.01,
2023-09-06,251.9199981689453,5.01,4.44,4.3,-0.71,14.45,
2023-09-07,251.49000549316406,4.94,4.38,4.27,-0.67,14.4,
