Date,Cash & Cash Equivalents,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Debt,Adj Close
2022-06-15,180782.94505494507,112939.03296703297,224947.21978021978,337886.25274725276,129613.10989010989,149145.04395604396,278758.1538461539,119722.86813186813,134.44454956054688
2022-06-16,180635.45054945056,112874.32967032967,224854.1978021978,337728.52747252746,129639.0989010989,149063.43956043955,278702.53846153844,119719.68131868132,129.11363220214844
2022-06-17,180487.95604395604,112809.62637362638,224761.17582417582,337570.8021978022,129665.08791208791,148981.83516483515,278646.92307692306,119716.4945054945,130.60272216796875
2022-06-21,179897.97802197802,112550.81318681319,224389.0879120879,336939.9010989011,129769.04395604396,148655.41758241758,278424.46153846156,119703.74725274726,134.88134765625
2022-06-22,179750.4835164835,112486.10989010989,224296.06593406593,336782.1758241758,129795.03296703297,148573.81318681317,278368.8461538461,119700.56043956045,134.36514282226562
2022-06-23,179602.98901098903,112421.40659340659,224203.04395604396,336624.4505494505,129821.02197802198,148492.2087912088,278313.23076923075,119697.37362637362,137.26388549804688
2022-06-24,179455.4945054945,112356.7032967033,224110.02197802198,336466.7252747253,129847.01098901099,148410.6043956044,278257.6153846154,119694.18681318681,140.6292266845703
2022-06-27,179083.84615384616,112799.97802197802,223870.47252747254,336670.4505494505,130402.86813186813,148323.989010989,278726.85714285716,119699.30769230769,140.6292266845703
2022-06-28,178971.76923076922,113053.96703296703,223797.2087912088,336851.1758241758,130667.8021978022,148321.4835164835,278989.28571428574,119703.46153846153,136.43994140625
2022-06-29,178859.6923076923,113307.95604395604,223723.94505494504,337031.9010989011,130932.73626373627,148318.97802197802,279251.71428571426,119707.61538461539,138.2169189453125
2022-06-30,178747.61538461538,113561.94505494506,223650.6813186813,337212.62637362635,131197.67032967033,148316.47252747254,279514.14285714284,119711.76923076923,135.72518920898438
2022-07-01,178635.53846153847,113815.93406593407,223577.41758241758,337393.35164835164,131462.6043956044,148313.96703296702,279776.5714285714,119715.92307692308,137.91909790039062
2022-07-05,178187.23076923078,114831.89010989011,223284.36263736265,338116.25274725276,132522.34065934067,148303.94505494504,280826.28571428574,119732.53846153847,140.52996826171875
2022-07-06,178075.15384615384,115085.87912087912,223211.0989010989,338296.978021978,132787.27472527474,148301.43956043955,281088.71428571426,119736.69230769231,141.88006591796875
2022-07-07,177963.07692307694,115339.86813186813,223137.83516483515,338477.7032967033,133052.2087912088,148298.93406593407,281351.14285714284,119740.84615384616,145.28509521484375
2022-07-08,177851.0,115593.85714285714,223064.57142857142,338658.4285714286,133317.14285714287,148296.42857142858,281613.5714285714,119745.0,145.9700927734375
2022-07-11,177514.76923076922,116355.82417582418,222844.78021978022,339200.6043956044,134111.94505494504,148288.9120879121,282400.85714285716,119757.46153846153,143.8158721923828
2022-07-12,177402.6923076923,116609.81318681319,222771.5164835165,339381.3296703297,134376.8791208791,148286.4065934066,282663.28571428574,119761.61538461539,144.79867553710938
2022-07-13,177290.61538461538,116863.8021978022,222698.25274725276,339562.05494505493,134641.81318681317,148283.9010989011,282925.71428571426,119765.76923076923,144.43136596679688
2022-07-14,177178.53846153847,117117.79120879121,222624.989010989,339742.7802197802,134906.74725274724,148281.3956043956,283188.14285714284,119769.92307692308,147.38966369628906
2022-07-15,177066.46153846153,117371.78021978022,222551.72527472526,339923.5054945055,135171.6813186813,148278.8901098901,283450.5714285714,119774.07692307692,149.07728576660156
2022-07-18,176730.23076923078,118133.74725274726,222331.93406593407,340465.68131868134,135966.4835164835,148271.37362637362,284237.85714285716,119786.53846153847,145.9998779296875
2022-07-19,176618.15384615384,118387.73626373627,222258.67032967033,340646.4065934066,136231.41758241758,148268.86813186813,284500.28571428574,119790.69230769231,149.90127563476562
2022-07-20,176506.07692307694,118641.72527472528,222185.4065934066,340827.13186813187,136496.35164835164,148266.36263736265,284762.71428571426,119794.84615384616,151.92642211914062
2022-07-21,176394.0,118895.71428571429,222112.14285714287,341007.85714285716,136761.2857142857,148263.85714285713,285025.14285714284,119799.0,154.21961975097656
2022-07-22,176281.92307692306,119149.7032967033,222038.8791208791,341188.5824175824,137026.21978021978,148261.35164835164,285287.5714285714,119803.15384615384,152.9687957763672
2022-07-25,175945.6923076923,119911.67032967033,221819.0879120879,341730.7582417582,137821.02197802198,148253.83516483515,286074.85714285716,119815.61538461539,151.8370819091797
2022-07-26,175833.61538461538,120165.65934065935,221745.82417582418,341911.4835164835,138085.95604395604,148251.32967032967,286337.28571428574,119819.76923076923,150.49691772460938
2022-07-27,175721.53846153847,120419.64835164836,221672.56043956045,342092.2087912088,138350.8901098901,148248.82417582418,286599.71428571426,119823.92307692308,155.64913940429688
2022-07-28,175609.46153846153,120673.63736263737,221599.2967032967,342272.93406593404,138615.82417582418,148246.3186813187,286862.14285714284,119828.07692307692,156.205078125
2022-07-29,175497.38461538462,120927.62637362638,221526.03296703298,342453.65934065933,138880.75824175825,148243.81318681317,287124.5714285714,119832.23076923077,161.32752990722656
2022-08-01,175161.15384615384,121689.59340659341,221306.24175824175,342995.83516483515,139675.56043956045,148236.2967032967,287911.85714285716,119844.69230769231,160.33480834960938
2022-08-02,175049.07692307694,121943.58241758242,221232.97802197802,343176.56043956045,139940.4945054945,148233.7912087912,288174.28571428574,119848.84615384616,158.845703125
2022-08-03,174937.0,122197.57142857142,221159.7142857143,343357.28571428574,140205.42857142858,148231.2857142857,288436.71428571426,119853.0,164.9211883544922
2022-08-04,174824.92307692306,122451.56043956045,221086.45054945056,343538.010989011,140470.36263736265,148228.78021978022,288699.14285714284,119857.15384615384,164.60350036621094
2022-08-05,174712.84615384616,122705.54945054944,221013.18681318683,343718.73626373627,140735.2967032967,148226.27472527474,288961.5714285714,119861.30769230769,164.3748779296875
2022-08-08,174376.61538461538,123467.51648351649,220793.3956043956,344260.9120879121,141530.0989010989,148218.75824175825,289748.85714285716,119873.76923076923,163.89768981933594
2022-08-09,174264.53846153847,123721.50549450549,220720.13186813187,344441.6373626374,141795.03296703298,148216.25274725276,290011.28571428574,119877.92307692308,163.94740295410156
2022-08-10,174152.46153846153,123975.49450549451,220646.86813186813,344622.3626373626,142059.96703296702,148213.74725274724,290273.71428571426,119882.07692307692,168.24192810058594
2022-08-11,174040.38461538462,124229.48351648351,220573.6043956044,344803.0879120879,142324.9010989011,148211.24175824175,290536.14285714284,119886.23076923077,167.49635314941406
2022-08-12,173928.3076923077,124483.47252747254,220500.34065934067,344983.8131868132,142589.83516483515,148208.73626373627,290798.5714285714,119890.38461538461,171.08505249023438
2022-08-15,173592.07692307694,125245.43956043955,220280.54945054944,345525.989010989,143384.63736263735,148201.21978021978,291585.85714285716,119902.84615384616,172.16864013671875
2022-08-16,173480.0,125499.42857142857,220207.2857142857,345706.71428571426,143649.57142857142,148198.7142857143,291848.28571428574,119907.0,172.00958251953125
2022-08-17,173367.92307692306,125753.41758241758,220134.02197802198,345887.43956043955,143914.5054945055,148196.2087912088,292110.71428571426,119911.15384615384,173.5206298828125
2022-08-18,173255.84615384616,126007.40659340659,220060.75824175825,346068.16483516485,144179.43956043955,148193.7032967033,292373.14285714284,119915.30769230769,173.1229705810547
2022-08-19,173143.76923076922,126261.3956043956,219987.4945054945,346248.8901098901,144444.37362637362,148191.1978021978,292635.5714285714,119919.46153846153,170.5084686279297
2022-08-22,172807.53846153847,127023.36263736263,219767.7032967033,346791.06593406596,145239.17582417582,148183.6813186813,293422.85714285716,119931.92307692308,166.581787109375
2022-08-23,172695.46153846153,127277.35164835164,219694.43956043955,346971.7912087912,145504.1098901099,148181.17582417582,293685.28571428574,119936.07692307692,166.2437744140625
2022-08-24,172583.38461538462,127531.34065934065,219621.17582417582,347152.5164835165,145769.04395604396,148178.67032967033,293947.71428571426,119940.23076923077,166.5419921875
2022-08-25,172471.3076923077,127785.32967032967,219547.9120879121,347333.2417582418,146033.97802197802,148176.16483516485,294210.14285714284,119944.38461538461,169.0272674560547
2022-08-26,172359.23076923078,128039.31868131868,219474.64835164836,347513.967032967,146298.9120879121,148173.65934065933,294472.5714285714,119948.53846153847,162.65505981445312
2022-08-29,172023.0,128801.28571428571,219254.85714285713,348056.14285714284,147093.7142857143,148166.14285714287,295259.85714285716,119961.0,160.4282684326172
2022-08-30,171910.92307692306,129055.27472527472,219181.5934065934,348236.86813186813,147358.64835164836,148163.63736263735,295522.28571428574,119965.15384615384,157.97283935546875
2022-08-31,171798.84615384616,129309.26373626373,219108.32967032967,348417.5934065934,147623.58241758242,148161.13186813187,295784.71428571426,119969.30769230769,156.2928009033203
2022-09-01,171686.76923076922,129563.25274725274,219035.06593406593,348598.31868131866,147888.5164835165,148158.62637362638,296047.14285714284,119973.46153846153,157.02845764160156
2022-09-02,171574.6923076923,129817.24175824175,218961.8021978022,348779.04395604396,148153.45054945056,148156.1208791209,296309.5714285714,119977.61538461539,154.89112854003906
2022-09-06,171126.38461538462,130833.1978021978,218668.74725274724,349501.94505494507,149213.18681318683,148146.0989010989,297359.28571428574,119994.23076923077,153.61868286132812
2022-09-07,171014.3076923077,131087.18681318683,218595.4835164835,349682.6703296703,149478.1208791209,148143.5934065934,297621.71428571426,119998.38461538461,155.0402374267578
2022-09-08,170902.23076923078,131341.17582417582,218522.21978021978,349863.3956043956,149743.05494505493,148141.0879120879,297884.14285714284,120002.53846153847,153.54910278320312
2022-09-09,170790.15384615384,131595.16483516485,218448.95604395604,350044.1208791209,150007.98901098903,148138.58241758242,298146.5714285714,120006.69230769231,156.44192504882812
2022-09-12,170453.92307692306,132357.13186813187,218229.16483516485,350586.2967032967,150802.7912087912,148131.06593406593,298933.85714285716,120019.15384615384,162.4661865234375
2022-09-13,170341.84615384616,132611.1208791209,218155.9010989011,350767.02197802195,151067.72527472526,148128.56043956045,299196.28571428574,120023.30769230769,152.93275451660156
2022-09-14,170229.76923076922,132865.1098901099,218082.63736263735,350947.74725274724,151332.65934065933,148126.05494505496,299458.71428571426,120027.46153846153,154.39407348632812
2022-09-15,170117.6923076923,133119.09890109889,218009.37362637362,351128.47252747254,151597.5934065934,148123.54945054944,299721.14285714284,120031.61538461539,151.47140502929688
2022-09-16,170005.61538461538,133373.0879120879,217936.1098901099,351309.1978021978,151862.52747252746,148121.04395604396,299983.5714285714,120035.76923076923,149.811279296875
2022-09-19,169669.38461538462,134135.05494505493,217716.3186813187,351851.37362637365,152657.32967032967,148113.52747252746,300770.85714285716,120048.23076923077,153.5689697265625
2022-09-20,169557.3076923077,134389.04395604396,217643.05494505496,352032.0989010989,152922.26373626373,148111.02197802198,301033.28571428574,120052.38461538461,155.9746856689453
2022-09-21,169445.23076923078,134643.03296703298,217569.7912087912,352212.8241758242,153187.1978021978,148108.5164835165,301295.71428571426,120056.53846153847,152.81346130371094
2022-09-22,169333.15384615384,134897.02197802198,217496.52747252746,352393.5494505495,153452.13186813187,148106.010989011,301558.14285714284,120060.69230769231,151.83924865722656
2022-09-23,169221.07692307694,135151.01098901097,217423.26373626373,352574.2747252747,153717.06593406593,148103.5054945055,301820.5714285714,120064.84615384616,149.5428466796875
2022-09-26,169034.32653061225,135269.73469387754,217362.6530612245,352632.387755102,153641.26530612246,148195.55102040817,301836.8163265306,119886.16326530612,149.880859375
2022-09-27,168996.98979591837,135202.10204081633,217368.97959183675,352571.0816326531,153470.89795918367,148242.82653061225,301713.7244897959,119794.74489795919,150.86500549316406
2022-09-28,168959.6530612245,135134.4693877551,217375.306122449,352509.7755102041,153300.5306122449,148290.10204081633,301590.63265306124,119703.32653061225,148.95631408691406
2022-09-29,168922.31632653062,135066.83673469388,217381.6326530612,352448.4693877551,153130.16326530612,148337.3775510204,301467.5408163265,119611.90816326531,141.63973999023438
2022-09-30,168884.97959183675,134999.20408163266,217387.95918367346,352387.1632653061,152959.79591836734,148384.6530612245,301344.44897959183,119520.48979591837,137.38497924804688
2022-10-03,168772.9693877551,134796.306122449,217406.9387755102,352203.2448979592,152448.693877551,148526.47959183675,300975.17346938775,119246.23469387754,141.60992431640625
2022-10-04,168735.6326530612,134728.67346938775,217413.26530612246,352141.9387755102,152278.32653061225,148573.75510204083,300852.0816326531,119154.8163265306,145.2384033203125
2022-10-05,168698.29591836734,134661.04081632654,217419.5918367347,352080.63265306124,152107.95918367346,148621.0306122449,300728.98979591834,119063.39795918367,145.53660583496094
2022-10-06,168660.95918367346,134593.4081632653,217425.91836734695,352019.32653061225,151937.5918367347,148668.306122449,300605.89795918367,118971.97959183673,144.5723419189453
2022-10-07,168623.6224489796,134525.77551020408,217432.24489795917,351958.02040816325,151767.22448979592,148715.58163265305,300482.806122449,118880.5612244898,139.2638397216797
2022-10-10,168511.61224489796,134322.8775510204,217451.22448979592,351774.10204081633,151256.1224489796,148857.4081632653,300113.5306122449,118606.30612244898,139.59188842773438
2022-10-11,168474.27551020408,134255.24489795917,217457.55102040817,351712.79591836734,151085.75510204083,148904.68367346938,299990.4387755102,118514.88775510204,138.16036987304688
2022-10-12,168436.9387755102,134187.61224489796,217463.8775510204,351651.48979591834,150915.38775510204,148951.95918367346,299867.3469387755,118423.4693877551,137.52413940429688
2022-10-13,168399.60204081633,134119.97959183675,217470.20408163266,351590.1836734694,150745.02040816325,148999.23469387754,299744.2551020408,118332.05102040817,142.14674377441406
2022-10-14,168362.26530612246,134052.3469387755,217476.5306122449,351528.8775510204,150574.6530612245,149046.51020408163,299621.1632653061,118240.63265306123,137.5639190673828
2022-10-17,168250.25510204083,133849.44897959183,217495.51020408163,351344.9591836735,150063.55102040817,149188.33673469388,299251.887755102,117966.37755102041,141.57015991210938
2022-10-18,168212.91836734695,133781.81632653062,217501.83673469388,351283.6530612245,149893.18367346938,149235.61224489796,299128.79591836734,117874.95918367348,142.90225219726562
2022-10-19,168175.58163265305,133714.18367346938,217508.16326530612,351222.3469387755,149722.81632653062,149282.88775510204,299005.70408163266,117783.54081632652,143.0115966796875
2022-10-20,168138.24489795917,133646.55102040817,217514.48979591837,351161.0408163265,149552.44897959183,149330.16326530612,298882.612244898,117692.12244897959,142.5443878173828
2022-10-21,168100.9081632653,133578.91836734695,217520.81632653062,351099.7346938776,149382.08163265305,149377.4387755102,298759.52040816325,117600.70408163265,146.4014892578125
2022-10-24,167988.89795918367,133376.02040816325,217539.79591836734,350915.8163265306,148870.97959183675,149519.26530612246,298390.2448979592,117326.44897959183,148.56861877441406
2022-10-25,167951.5612244898,133308.38775510204,217546.1224489796,350854.51020408166,148700.61224489796,149566.54081632654,298267.1530612245,117235.0306122449,151.44158935546875
2022-10-26,167914.22448979592,133240.75510204083,217552.44897959183,350793.20408163266,148530.24489795917,149613.81632653062,298144.0612244898,117143.61224489796,148.46922302246094
2022-10-27,167876.88775510204,133173.1224489796,217558.77551020408,350731.89795918367,148359.8775510204,149661.0918367347,298020.9693877551,117052.19387755102,143.946044921875
2022-10-28,167839.55102040817,133105.48979591837,217565.10204081633,350670.5918367347,148189.51020408163,149708.3673469388,297897.8775510204,116960.77551020408,154.82154846191406
2022-10-31,167727.54081632654,132902.5918367347,217584.08163265305,350486.67346938775,147678.4081632653,149850.193877551,297528.60204081633,116686.52040816327,152.43569946289062
2022-11-01,167690.20408163266,132834.95918367346,217590.4081632653,350425.36734693876,147508.04081632654,149897.4693877551,297405.51020408166,116595.10204081633,149.7615509033203
2022-11-02,167652.8673469388,132767.32653061225,217596.73469387754,350364.0612244898,147337.67346938775,149944.74489795917,297282.4183673469,116503.6836734694,144.17469787597656
2022-11-03,167615.5306122449,132699.693877551,217603.0612244898,350302.7551020408,147167.306122449,149992.02040816325,297159.32653061225,116412.26530612246,138.06097412109375
2022-11-04,167578.193877551,132632.0612244898,217609.38775510204,350241.44897959183,146996.9387755102,150039.29591836734,297036.2346938776,116320.8469387755,137.7921142578125
2022-11-07,167466.18367346938,132429.16326530612,217628.3673469388,350057.5306122449,146485.83673469388,150181.1224489796,296666.9591836735,116046.59183673469,138.32981872558594
2022-11-08,167428.8469387755,132361.5306122449,217634.693877551,349996.2244897959,146315.4693877551,150228.39795918367,296543.86734693876,115955.17346938775,138.90736389160156
2022-11-09,167391.51020408163,132293.89795918367,217641.02040816325,349934.9183673469,146145.10204081633,150275.67346938775,296420.7755102041,115863.75510204081,134.29702758789062
2022-11-10,167354.17346938775,132226.26530612246,217647.3469387755,349873.612244898,145974.73469387754,150322.94897959183,296297.6836734694,115772.33673469388,146.2460479736328
2022-11-11,167316.83673469388,132158.6326530612,217653.67346938775,349812.306122449,145804.3673469388,150370.22448979592,296174.5918367347,115680.91836734694,149.06402587890625
2022-11-14,167204.82653061225,131955.73469387754,217672.6530612245,349628.387755102,145293.26530612246,150512.05102040817,295805.3163265306,115406.66326530612,147.65005493164062
2022-11-15,167167.48979591837,131888.10204081633,217678.97959183675,349567.0816326531,145122.89795918367,150559.32653061225,295682.2244897959,115315.24489795919,149.40257263183594
2022-11-16,167130.1530612245,131820.4693877551,217685.306122449,349505.7755102041,144952.5306122449,150606.60204081633,295559.13265306124,115223.82653061225,148.1578826904297
2022-11-17,167092.81632653062,131752.83673469388,217691.6326530612,349444.4693877551,144782.16326530612,150653.8775510204,295436.0408163265,115132.40816326531,150.07969665527344
2022-11-18,167055.47959183675,131685.20408163266,217697.95918367346,349383.1632653061,144611.79591836734,150701.1530612245,295312.94897959183,115040.98979591837,150.64727783203125
2022-11-21,166943.4693877551,131482.306122449,217716.9387755102,349199.2448979592,144100.693877551,150842.97959183675,294943.67346938775,114766.73469387754,147.38119506835938
2022-11-22,166906.1326530612,131414.67346938775,217723.26530612246,349137.9387755102,143930.32653061225,150890.25510204083,294820.5816326531,114675.3163265306,149.54196166992188
2022-11-23,166868.79591836734,131347.04081632654,217729.5918367347,349076.63265306124,143759.95918367346,150937.5306122449,294697.48979591834,114583.89795918367,150.42822265625
2022-11-25,166794.1224489796,131211.77551020408,217742.24489795917,348954.02040816325,143419.22448979592,151032.08163265305,294451.306122449,114401.0612244898,147.48077392578125
2022-11-28,166682.11224489796,131008.87755102041,217761.22448979592,348770.10204081633,142908.1224489796,151173.9081632653,294082.0306122449,114126.80612244898,143.6072998046875
2022-11-29,166644.77551020408,130941.24489795919,217767.55102040817,348708.79591836734,142737.75510204083,151221.18367346938,293958.9387755102,114035.38775510204,140.5702667236328
2022-11-30,166607.4387755102,130873.61224489796,217773.8775510204,348647.48979591834,142567.38775510204,151268.45918367346,293835.8469387755,113943.9693877551,147.40110778808594
2022-12-01,166570.10204081633,130805.97959183673,217780.20408163266,348586.1836734694,142397.02040816325,151315.73469387754,293712.7551020408,113852.55102040817,147.679931640625
2022-12-02,166532.76530612246,130738.3469387755,217786.5306122449,348524.8775510204,142226.6530612245,151363.01020408163,293589.6632653061,113761.13265306123,147.1820526123047
2022-12-05,166420.75510204083,130535.44897959183,217805.51020408163,348340.9591836735,141715.55102040817,151504.83673469388,293220.387755102,113486.87755102041,146.007080078125
2022-12-06,166383.41836734695,130467.8163265306,217811.83673469388,348279.6530612245,141545.18367346938,151552.11224489796,293097.29591836734,113395.45918367346,142.30287170410156
2022-12-07,166346.08163265305,130400.1836734694,217818.16326530612,348218.3469387755,141374.81632653062,151599.38775510204,292974.20408163266,113304.04081632652,140.34124755859375
2022-12-08,166308.74489795917,130332.55102040817,217824.48979591837,348157.0408163265,141204.44897959183,151646.66326530612,292851.112244898,113212.62244897959,142.04397583007812
2022-12-09,166271.4081632653,130264.91836734694,217830.81632653062,348095.7346938776,141034.08163265305,151693.9387755102,292728.02040816325,113121.20408163265,141.55606079101562
2022-12-12,166159.39795918367,130062.02040816327,217849.79591836734,347911.8163265306,140522.97959183675,151835.76530612246,292358.7448979592,112846.94897959183,143.8761749267578
2022-12-13,166122.0612244898,129994.38775510204,217856.1224489796,347850.51020408166,140352.61224489796,151883.04081632654,292235.6530612245,112755.5306122449,144.85198974609375
2022-12-14,166084.72448979592,129926.75510204081,217862.44897959183,347789.20408163266,140182.24489795917,151930.31632653062,292112.5612244898,112664.11224489796,142.6016082763672
2022-12-15,166047.38775510204,129859.12244897959,217868.77551020408,347727.89795918367,140011.8775510204,151977.5918367347,291989.4693877551,112572.69387755102,135.92010498046875
2022-12-16,166010.05102040817,129791.48979591837,217875.10204081633,347666.5918367347,139841.51020408163,152024.8673469388,291866.3775510204,112481.27551020408,133.9385528564453
2022-12-19,165898.04081632654,129588.59183673469,217894.08163265305,347482.67346938775,139330.4081632653,152166.693877551,291497.10204081633,112207.02040816327,131.80764770507812
2022-12-20,165860.70408163266,129520.95918367348,217900.4081632653,347421.36734693876,139160.04081632654,152213.9693877551,291374.01020408166,112115.60204081633,131.73794555664062
2022-12-21,165823.3673469388,129453.32653061225,217906.73469387754,347360.0612244898,138989.67346938775,152261.24489795917,291250.9183673469,112024.1836734694,134.8745574951172
2022-12-22,165786.0306122449,129385.69387755102,217913.0612244898,347298.7551020408,138819.306122449,152308.52040816325,291127.82653061225,111932.76530612246,131.66822814941406
2022-12-23,165748.693877551,129318.0612244898,217919.38775510204,347237.44897959183,138648.9387755102,152355.79591836734,291004.7346938776,111841.3469387755,131.29981994628906
2022-12-27,165599.3469387755,129047.5306122449,217944.693877551,346992.2244897959,137967.4693877551,152544.89795918367,290512.36734693876,111475.67346938775,129.47760009765625
2022-12-28,165562.01020408163,128979.89795918367,217951.02040816325,346930.9183673469,137797.10204081633,152592.17346938775,290389.2755102041,111384.25510204081,125.5045394897461
2022-12-29,165524.67346938775,128912.26530612246,217957.3469387755,346869.612244898,137626.73469387754,152639.44897959183,290266.1836734694,111292.83673469388,129.05938720703125
2022-12-30,165487.33673469388,128844.63265306123,217963.67346938775,346808.306122449,137456.3673469388,152686.72448979592,290143.0918367347,111201.41836734694,129.3780059814453
2023-01-03,165479.1098901099,128254.01098901099,218012.0989010989,346266.1098901099,136718.6043956044,152641.46153846153,289360.06593406596,111060.71428571429,124.53865814208984
2023-01-04,165488.81318681317,128079.68131868132,218026.13186813187,346105.8131868132,136529.47252747254,152610.61538461538,289140.0879120879,111044.28571428571,125.82318878173828
2023-01-05,165498.5164835165,127905.35164835164,218040.16483516485,345945.5164835165,136340.34065934067,152579.76923076922,288920.1098901099,111027.85714285714,124.4888687133789
2023-01-06,165508.21978021978,127731.02197802198,218054.1978021978,345785.2197802198,136151.2087912088,152548.92307692306,288700.13186813187,111011.42857142857,129.0693359375
2023-01-09,165537.32967032967,127208.03296703297,218096.2967032967,345304.3296703297,135583.81318681317,152456.38461538462,288040.1978021978,110962.14285714286,129.59707641601562
2023-01-10,165547.03296703298,127033.7032967033,218110.32967032967,345144.032967033,135394.6813186813,152425.53846153847,287820.2197802198,110945.71428571429,130.17462158203125
2023-01-11,165556.73626373627,126859.37362637362,218124.36263736265,344983.73626373627,135205.54945054944,152394.6923076923,287600.2417582418,110929.28571428571,132.9228973388672
2023-01-12,165566.43956043955,126685.04395604396,218138.3956043956,344823.43956043955,135016.41758241758,152363.84615384616,287380.26373626373,110912.85714285714,132.84323120117188
2023-01-13,165576.14285714287,126510.71428571429,218152.42857142858,344663.14285714284,134827.2857142857,152333.0,287160.28571428574,110896.42857142857,134.18748474121094
2023-01-17,165614.95604395604,125813.3956043956,218208.56043956045,344021.95604395604,134070.75824175825,152209.61538461538,286280.37362637365,110830.71428571429,135.36248779296875
2023-01-18,165624.65934065933,125639.06593406593,218222.5934065934,343861.65934065933,133881.62637362638,152178.76923076922,286060.3956043956,110814.28571428571,134.63558959960938
2023-01-19,165634.36263736265,125464.73626373627,218236.62637362638,343701.3626373626,133692.4945054945,152147.92307692306,285840.4175824176,110797.85714285714,134.69532775878906
2023-01-20,165644.06593406593,125290.40659340659,218250.65934065933,343541.06593406596,133503.36263736265,152117.07692307694,285620.43956043955,110781.42857142857,137.28427124023438
2023-01-23,165673.17582417582,124767.41758241758,218292.75824175825,343060.1758241758,132935.96703296702,152024.53846153847,284960.5054945055,110732.14285714286,140.51052856445312
2023-01-24,165682.8791208791,124593.08791208791,218306.7912087912,342899.8791208791,132746.83516483515,151993.6923076923,284740.52747252746,110715.71428571429,141.92449951171875
2023-01-25,165692.58241758242,124418.75824175825,218320.82417582418,342739.5824175824,132557.7032967033,151962.84615384616,284520.5494505495,110699.28571428571,141.25733947753906
2023-01-26,165702.2857142857,124244.42857142857,218334.85714285713,342579.28571428574,132368.57142857142,151932.0,284300.5714285714,110682.85714285714,143.34841918945312
2023-01-27,165711.989010989,124070.0989010989,218348.8901098901,342418.989010989,132179.43956043955,151901.15384615384,284080.5934065934,110666.42857142857,145.31004333496094
2023-01-30,165741.0989010989,123547.10989010989,218390.989010989,341938.0989010989,131612.04395604396,151808.61538461538,283420.65934065933,110617.14285714286,142.39248657226562
2023-01-31,165750.8021978022,123372.78021978022,218405.02197802198,341777.8021978022,131422.9120879121,151777.76923076922,283200.68131868134,110600.71428571429,143.677001953125
2023-02-01,165760.5054945055,123198.45054945054,218419.05494505496,341617.5054945055,131233.78021978022,151746.92307692306,282980.7032967033,110584.28571428571,144.81216430664062
2023-02-02,165770.2087912088,123024.12087912088,218433.0879120879,341457.2087912088,131044.64835164836,151716.07692307694,282760.7252747253,110567.85714285714,150.1792755126953
2023-02-03,165779.9120879121,122849.79120879121,218447.1208791209,341296.9120879121,130855.51648351649,151685.23076923078,282540.74725274724,110551.42857142857,153.8436279296875
2023-02-06,165809.02197802198,122326.8021978022,218489.21978021978,340816.02197802195,130288.12087912088,151592.6923076923,281880.8131868132,110502.14285714286,151.0854034423828
2023-02-07,165818.72527472526,122152.47252747252,218503.25274725276,340655.7252747253,130098.98901098901,151561.84615384616,281660.83516483515,110485.71428571429,153.9929962158203
2023-02-08,165828.42857142858,121978.14285714286,218517.2857142857,340495.4285714286,129909.85714285714,151531.0,281440.85714285716,110469.28571428571,151.27459716796875
2023-02-09,165838.13186813187,121803.81318681319,218531.3186813187,340335.13186813187,129720.72527472528,151500.15384615384,281220.8791208791,110452.85714285714,150.22906494140625
2023-02-10,165847.83516483515,121629.48351648351,218545.35164835164,340174.83516483515,129531.59340659341,151469.3076923077,281000.9010989011,110436.42857142857,150.59803771972656
2023-02-13,165876.94505494504,121106.49450549451,218587.45054945056,339693.94505494507,128964.1978021978,151376.76923076922,280340.967032967,110387.14285714286,153.43031311035156
2023-02-14,165886.64835164836,120932.16483516483,218601.4835164835,339533.64835164836,128775.06593406593,151345.92307692306,280120.989010989,110370.71428571429,152.78207397460938
2023-02-15,165896.35164835164,120757.83516483517,218615.5164835165,339373.35164835164,128585.93406593407,151315.07692307694,279901.010989011,110354.28571428571,154.90626525878906
2023-02-16,165906.05494505496,120583.50549450549,218629.54945054944,339213.05494505493,128396.8021978022,151284.23076923078,279681.032967033,110337.85714285714,153.29067993164062
2023-02-17,165915.75824175825,120409.17582417582,218643.58241758242,339052.7582417582,128207.67032967033,151253.38461538462,279461.05494505493,110321.42857142857,152.13385009765625
2023-02-21,165954.57142857142,119711.85714285714,218699.7142857143,338411.5714285714,127451.14285714286,151130.0,278581.14285714284,110255.71428571429,148.074951171875
2023-02-22,165964.27472527474,119537.52747252746,218713.74725274724,338251.2747252747,127262.01098901099,151099.15384615384,278361.16483516485,110239.28571428571,148.50376892089844
2023-02-23,165973.97802197802,119363.1978021978,218727.78021978022,338090.97802197805,127072.87912087912,151068.3076923077,278141.1868131868,110222.85714285714,148.992431640625
2023-02-24,165983.6813186813,119188.86813186813,218741.81318681317,337930.68131868134,126883.74725274726,151037.46153846153,277921.2087912088,110206.42857142857,146.30978393554688
2023-02-27,166012.7912087912,118665.87912087912,218783.9120879121,337449.7912087912,126316.35164835164,150944.92307692306,277261.2747252747,110157.14285714286,147.5164794921875
2023-02-28,166022.4945054945,118491.54945054944,218797.94505494504,337289.4945054945,126127.21978021978,150914.07692307694,277041.2967032967,110140.71428571429,147.00787353515625
